user_id,昵称,性别,所在地,是否认证,认证信息,微博数,粉丝数,关注数
2538567791,环球网健康,f,北京,True,环球网健康频道官方微博：阅世界，享健康,12737,15095,294
5097588665,法治宕昌,m,甘肃,True,甘肃省陇南市宕昌县司法局官方微博,10481,4200,270
5127675035,聚都昌,m,江西 九江,True,本地资讯博主（江西-都昌） 头条文章作者,13894,15429,290
3629871414,四平日报V,m,吉林 四平,True,四平日报微博,12777,250832,110
6524185526,嘛西xibao,f,湖北,False,,1161,18,200
6538893019,Aaron_mistake,m,福建 泉州,False,,257,12,154
1879179857,970女主播电台,f,广西 南宁,True,广西970女主播电台官方微博,23502,342715,269
1721484135,主编赵旭东,m,北京,True,超话主持人（老赵说事超话） 微博故事原创作者,53064,476743,2059
2644277074,陕西微公益,m,陕西 西安,True,新浪陕西人人微公益基金官方微博,2821,80381,331
2995955692,咸阳生态环境,m,陕西,True,咸阳市生态环境局,26394,62719,424
6891231323,云上深夜快递,f,四川,True,成都市广播电视台CDTV深夜快递官方微博,21804,105430,149
2131187310,大雁醉长安,m,其他,True,本地资讯博主（西安） 头条文章作者,5958,350184,1571
2015391145,中国慈善家杂志,m,北京 西城区,True,《中国慈善家》杂志官方微博,9066,123143,621
3352138712,田园隆兴-崇州,m,四川 成都,True,崇州市隆兴镇人民政府官方微博,39952,1261,188
6785982388,JokerEmperor,m,新疆 乌鲁木齐,False,,43,3,101
6867368137,海报新闻,f,其他,True,海报新闻客户端官方微博,43408,728517,304
2620088113,大众网,m,山东 济南,True,山东重点新闻网站、大众网www.dzwww.com官方微博,113739,2838196,1264
7305756844,励志这点儿小事,m,河北 石家庄,False,,14691,4295,49
6900816264,天府新区法院,m,四川,True,四川天府新区成都片区人民法院(四川自由贸易试验区人民法院),2245,2351,155
7031052659,灵月之城,f,河北 承德,False,,415,19,154
2013763433,野孩子ing·,f,广东,True,娱乐博主 超话粉丝大咖（李现超话）,2958,13053,382
5126842016,白水检察,m,陕西 渭南,True,陕西省渭南市白水县人民检察院官方微博,38150,26339,721
1500017461,大河健康新媒体,m,河南,True,大河健康网官方微博,15832,1040389,665
1548779773,大河健康报,m,河南 郑州,True,大河健康报官方微博,14490,159273,403
5685155536,我是羊羊羊ing,f,北京,True,娱乐博主 超话粉丝大咖（李现超话） 微博原创视频博主,13366,14390,2331
7190597078,海明电影,m,广西,True,电影博主 微博原创视频博主,4720,451544,982
7031761007,上海平凡之路,m,上海,False,,140,3,159
1686436650,衡阳日报,m,湖南,True,衡阳日报,12345,202188,638
2172792324,阿至律师,m,陕西 西安,True,法律博主,31607,106669,2135
7387460974,陕西省网络举报中心,m,陕西,True,陕西省网络举报中心官方微博,2092,2152,130
2637371724,Zhou微奈别说123,f,广东,False,,22328,380,149
7326636256,有亿点点想法,m,陕西 西安,False,,58,14684,149
2781512687,石家庄帮忙,m,河北 石家庄,True,本地资讯博主（石家庄） 摄影博主 头条文章作者,142016,481652,40
5625416533,大白话古今,f,江苏,True,本地资讯博主（常州）,10144,48023,224
6878593027,长津湖快点杀青吧,f,浙江,True,超话粉丝大咖（易烊千玺超话）,21112,366,2421
1982718541,养生坛,f,北京 东城区,True,知名健康养生博主,11011,2456899,234
1717833412,华商报,f,陕西 西安,True,华商报官方微博,143125,10759463,767
5621316881,山竹糯米糍儿,f,湖南,False,,839,87,447
1738344643,帮女郎帮你忙AHTV,f,安徽 合肥,True,安徽电视台经济生活频道《帮女郎 帮你忙》栏目,14596,202224,625
1735937570,江南都市报,m,江西,True,江南都市报官方微博,82395,11281276,893
6094870121,24k黄金颖,f,河南,True,娱乐博主,11734,15323,306
6339650232,路漫得远休,f,其他,False,,2381,113,1601
5629076732,情思情感,m,湖南,True,知名情感博主 超话主持人（情话书签超话） 微博故事原创作者 视频自媒体 头条文章作者 情感两性答主,38645,47755,1004
5608570600,山东高速交警一支队,m,山东 潍坊,True,山东省公安厅高速公路交通警察总队一支队官方微博,27101,22648,274
6637529934,wxue雪demon,f,河北 廊坊,False,,2041,9,293
6179997108,青海生态环境,f,青海,True,青海省生态环境厅官方微博,7881,83021,106
7480769346,重庆广电全媒体,m,重庆,True,重庆广电全媒体官方微博,1035,149151,85
2085931962,贵州综合广播,f,贵州 贵阳,True,贵州综合广播官方微博,63120,401140,326
5938831603,my越哥,f,其他,False,,40,15,118
6045428750,温柔尝尽了世间,m,其他,False,,5096,4,173
5623238595,金沙检察,m,贵州 毕节,True,贵州省毕节市金沙县人民检察院官方微博,10038,980,124
7462451703,大圆子猫咪,m,其他,False,,4414,7,170
1975154821,西海都市报官方微博,m,青海 西宁,True,西海都市报官方微博,37276,323250,1112
6799077936,纳纳米珍珠,f,四川,False,,3903,4,176
7340342436,青丝-拾柒,f,陕西,False,,346,151,361
1956487363,陈然注册营养师,m,北京,True,中国注册营养师 好物发现官 知名健康养生博主 微博原创视频博主 头条文章作者,8181,1208813,950
7477380012,流盲兔耳朵,m,其他,False,,3820,6,144
3523970940,文明长春,m,吉林,True,长春市文明办官方微博,10524,6771,1097
6556947687,宜博玲子,m,湖北 武汉,False,,12019,363,940
1883184762,每日商报,m,浙江 杭州,True,每日商报官方微博,71066,241653,215
2717259067,陕西健康,m,陕西,True,新浪陕西健康频道官方微博,12670,55120,205
1986954045,广西新闻网,m,广西,True,广西新闻网官方微博,70000,3185384,544
1888018193,生活全报道,m,湖北 武汉,True,武汉电视台3套《生活全报道》官方微博,13640,342261,213
5690512923,南南的嘟嘟,f,上海,True,超话粉丝大咖（周震南超话）,16043,317,668
6365931899,遇见汶川,f,四川,True,汶川县文化体育和旅游局,9705,33690,254
6593550010,benn_Levi,f,西藏,False,,710,46,71
6567431866,平顺政法,m,山西,True,中共平顺县委政法委员会官方微博,3352,120,38
2119083587,自贡共青团,m,四川 自贡,True,中国共青团自贡市委员会官方微博,35048,390417,1067
5244345191,浮光掠影的奇迹,f,安徽 合肥,True,超话粉丝大咖（高伟光超话）,6051,1675,865
6880706453,知行社,m,贵州 贵阳,False,,463,127,629
1718699234,四川共青团,f,四川 成都,True,共青团四川省委官方微博,92575,2113459,5563
1746743117,正人力天,m,陕西 西安,True,微博股评师 知名财经博主 头条文章作者,84137,85046,133
7019639726,华夏饮食,m,北京,True,中国食品报社官方微博,1991,36631,105
2318471704,宝鸡团市委,m,陕西 宝鸡,True,共青团宝鸡市委员会官方微博,30405,217576,2284
1812581591,上海长宁,f,上海 长宁区,True,上海长宁区政府新闻办,67549,178175,303
1876265021,BTV新闻,m,北京,True,北京电视台新闻频道,27622,1069470,287
1614857442,江南晚报,f,江苏,True,《江南晚报》,113587,5704391,1294
3695637705,白水法院,m,陕西 渭南,True,陕西省渭南市白水县人民法院官方微博,68846,104854,1223
1920901005,游仙公安,m,四川,True,四川省绵阳市公安局游仙区分局官方微博,26423,22472,627
1479040710,河南法制报,m,河南,True,河南法制报官方微博,56906,252019,611
6486930715,脱欧入亚卡菊轮,m,海外,True,知名军事博主,64423,692658,3378
6202994144,幸福的郑州人,m,河南,True,本地资讯博主（郑州） 搞笑视频自媒体,16562,342700,189
2332992900,新浪河北,m,河北,True,新浪河北官方微博，新浪看点河北站官方微博,64297,1291945,2815
2804827393,新浪天津,m,天津,True,新浪天津官方微博，新浪看点天津站官方微博,72136,1368010,577
5873026843,隆昌警方,m,四川,True,四川省隆昌市公安局官方微博,17055,11318,1413
2248834985,四川魏静,f,四川,True,登山运动健将 田径（马拉松）二级运动员 互联网科技博主,80151,1026300,4382
5103377835,阆中公安,m,四川 南充,True,四川省阆中市公安局官方微博,10922,7645,410
2930162624,司馬子瀟瀟,m,北京,True,知名财经博主 超话主持人（潇潇语榭超话）,78953,1301276,304
3889217502,公主岭发布,f,吉林,True,吉林省公主岭市人民政府新闻中心官方微博,21522,322815,365
2620648747,上海松江发布,m,上海 松江区,True,上海市松江区人民政府官方微博,78987,239892,496
3204836204,陕西日报,m,陕西,True,《陕西日报》法人微博,58839,1003717,312
3208521103,广元环保,m,四川,True,四川省广元市环境保护局官方微博,14168,13830,86
2207702064,微博贵州,m,贵州,True,贵州省互联网信息办公室,51370,1050282,591
7332717591,轻颜美人,f,其他,True,护士 健康博主,2018,388428,620
2033375484,宁夏法治报,f,宁夏,True,《宁夏法治报》官方微博,9629,9097,502
1663933725,平安温州,m,浙江 温州,True,温州市公安局,36590,984692,1268
6314391536,云之故乡99,f,北京,True,娱乐博主 超话粉丝大咖（张云雷超话）,17400,44585,520
1915096531,武汉交通广播,f,湖北 武汉,True,武汉交通广播（FM89.6）官方微博、声动中国最佳创新贡献奖,82710,1294747,690
2814626914,南宁铁路桂林车务段,m,广西,True,中国铁路南宁局集团有限公司桂林车务段官方微博,17351,1455,99
2871824904,青春襄阳,f,湖北 襄阳,True,共青团湖北省襄阳市委员会官方微博,18013,60552,377
3501312781,重庆潼南法院,m,重庆,True,重庆市潼南区人民法院官方微博,16740,2808,553
5058227051,文明达州,m,四川 达州,True,四川省达州市精神文明建设办公室官方微博,11789,98960,155
2133638570,整形医生高俊明,m,浙江,True,中国医师协会美容与整形医师分会委员,3910,677551,2275
2920596987,新浪政务龙江,f,黑龙江 哈尔滨,True,新浪黑龙江站城市频道官方微博,9792,36209,1266
3274822530,南昌广播电视台,f,江西 南昌,True,南昌广播电视台(http://weibo.com/u/3274822530)官方微博,82671,1061149,350
7334886612,名城早报,m,内蒙古,True,关注城市发展，专注城市民生、与城市共同成长的都市类媒体。,12924,207370,429
1496814565,封面新闻,f,四川,True,封面新闻华西都市报官方微博,163289,24513077,8334
7515566490,满满今天也有吃很多,f,其他,False,,201,11,187
7306839952,临沂金锣医院官微,f,,True,山东省临沂市金锣医院官方微博,2928,9361,103
3515638435,青白江生态环境,f,四川,True,四川省成都市青白江区环保局官方微博,48662,2918,227
1302947644,竹子生长在北京,f,北京 朝阳区,False,,5770,186,134
1316436461,情意拳拳绵延千里,m,海外,False,,2492,310,1026
5094103156,上海反邪教,m,上海,True,“海尚网”官方微博,95841,443952,893
5411640999,天水检察,m,甘肃 天水,True,甘肃省天水市人民检察院官方微博,21281,2564,201
1451977335,新晚报,m,黑龙江 哈尔滨,True,新晚报官方微博,69556,3776113,1364
3924812700,中原盾,f,河南 郑州,True,中共河南省委政法委员会官方微博,45378,132269,91
6855818314,猪猪爱吃火锅520,m,浙江,False,,854,25,438
1989143312,上海杨浦,m,上海,True,上海市杨浦区政府,82307,160483,405
7452887036,飞天甜面将,m,其他,True,问答答主,2916,265,295
5756451891,石家庄地铁君,m,河北 石家庄,True,本地资讯博主（石家庄）,39262,757140,892
6169447679,海豚游泳2017,m,江苏,False,,863,208,247
5534513423,营口新闻哥,m,辽宁,True,城市生活家 营口市自媒体协会副会长 自媒体人 本地博主（营口）,17287,154041,320
6187055303,湖北政法,m,湖北,True,中共湖北省委政法委员会官方微博,9935,16410,382
1735221154,城市晚报官方微博,f,吉林 长春,True,《城市晚报》官方微博,65311,4396029,1255
1854570915,青年报,m,上海,True,青年报——“服务大都会最活跃人群”,82598,1072808,629
5521606430,遵义发布,m,贵州,True,中共遵义市委宣传部官方微博,59347,513589,2089
5104225074,绵阳生态环境,m,其他,True,四川省绵阳市生态环境局官方微博,18360,2965,51
5044717223,马鞍山帮帮,m,安徽 马鞍山,True,本地资讯博主（马鞍山） 头条文章作者,98712,314695,2703
7473857749,山西榜哥,m,山西,True,本地博主 (山西),410,7681,87
6551666410,围术期医学论坛,f,其他,True,康迅人工智能医疗科技（天津）有限公司,1583,2246,186
1698784044,三秦都市报,m,陕西 西安,True,三秦都市报官方微博,76083,1074219,786
2286385060,攀枝花综合广播,f,四川,True,攀枝花市广播电视台综合广播,59397,243425,281
1199887364,摆渡人是我啦,m,陕西,False,,11164,1537,2983
2557375422,浦东发布,f,上海 浦东新区,True,上海市浦东新区人民政府新闻办公室官方微博,59185,490770,1650
2813981493,中国IP电视-河北,m,北京,True,CCTV-IP电视-河北,5677,5140,238
1971890623,东北新闻网,f,辽宁 沈阳,True,东北新闻网微博,50876,2335776,418
1774259814,重庆晚报,m,重庆 渝中区,True,重庆晚报官方微博,96756,6610139,1128
6275620459,时间拍客,m,北京,True,北京时间旗下拍客短视频官方账号,7208,251832,64
2699599752,牛视频,f,浙江,True,浙江电视台教科影视频道《牛视频》官方微博,8004,1786721,8
1621377144,抚州南城发布,m,江西,True,南城县融媒体中心,29464,110543,583
2729232002,南丰发布,m,江西,True,南丰县融媒体中心,73161,4672,163
2249520950,宣城市人民政府发布,m,安徽,True,宣城市人民政府官方微博,19893,14437,139
2057327125,人民视频,m,北京,True,人民网人民视频官方微博,23179,12429515,459
2450867867,吖米逗弗,f,浙江,False,,2835,190,79
3266709315,陕西城事,f,陕西,True,陕西新浪互联信息服务有限公司 陕西城市频道官博,18959,67853,869
5812339623,武山检察院,m,甘肃,True,甘肃省天水市武山县检察院官方微博,9613,193,52
2956267183,新华sxh,m,山西 晋中,False,,7628,499,256
6611440239,沐之盟,m,四川,True,四川莱康健康管理有限公司,165,49139,90
5975336203,NBA星客,f,北京 海淀区,True,体育资讯博主 体育视频自媒体,7659,138277,87
2472771000,襄阳校园,m,湖北 襄阳,True,校园资讯博主（襄阳）,12150,39586,188
6128879555,二者不可得兼得,m,吉林,False,,88,15,292
6167729374,LiCheukHei,m,其他,False,,105,6,31
5283926940,我在西安上学,m,陕西,True,知名校园博主 校园资讯博主（西安）,24677,130504,731
2711462872,三飘一山人,m,贵州,True,本地资讯博主（六盘水）,26936,1973,951
1455232643,西安网络广播电视台,f,陕西 西安,True,西安网络电视台官方微博,46542,60610,559
1686241575,宁波租房在线,m,浙江 宁波,True,知名房产博主 微博故事原创作者 资讯视频自媒体,201379,703405,348
3241646494,指尖西安,f,陕西,True,本地资讯博主（西安） 视频自媒体 美食博主,17498,269493,1403
1185587177,心动,m,海外 美国,True,知名情感博主,6997,5157374,1444
6109428342,陕西政协,m,陕西 西安,True,中国人民政治协商会议陕西省委员会官方微博,27019,5066,439
1274460913,吉林交通广播,m,吉林,True,FM103.8吉林交通广播官方微博,88750,186231,513
7509646499,中原-老张,m,河南 郑州,True,互联网科技博主,11734,348442,3265
6272938672,古城长安,m,其他,True,微博原创视频博主,863,199310,91
3953271370,郎溪法院,m,安徽 宣城,True,安徽省郎溪县人民法院官方微博,9853,5806,1802
1958345371,株洲发布,m,湖南,True,中共株洲市委宣传部官方微博,93695,373668,1778
5856256547,今天吉林头条,f,吉林,True,微博原创视频博主 本地资讯博主（吉林）,5774,203406,379
1913359465,扬州网官方微博,m,江苏 扬州,True,扬州网官方微博,73268,268311,1975
1097019341,安徽交通广播,m,安徽,True,安徽交通广播fm908官方微博,45488,358325,592
1199581807,态度岛,m,山东,True,媒体人 头条文章作者,33473,575951,357
5303222006,潍坊观察,m,山东,True,本地资讯博主 （潍坊） 时事视频博主,4971,25924,909
1647662054,新浪上海,m,上海,True,新浪上海官方微博，新浪看点上海站官方微博,66040,2396414,1585
3222992474,最爱济南,m,山东,True,知名本地博主 微博济南同城大使,65157,647375,2212
6051586800,苼南学长,m,陕西 渭南,False,,2522,216,617
6154333526,生活Video,f,山东 济南,True,生活日报旗下视频账号,3141,235412,75
2011075080,齐鲁晚报,f,山东 济南,True,齐鲁晚报官方微博,138797,11680407,1652
1232121710,山西晚报,f,山西 太原,True,山西晚报官方微博,100453,7381604,977
1975995305,西安晚报,m,陕西 西安,True,西安晚报官方微博,135017,6523217,589
3889645766,中山生活,f,广东 中山,True,微博中山同城大使 城市生活家 视频自媒体,14784,595946,485
7513635555,益路繁星,m,江苏,True,益路繁星官方微博,925,45705,59
5145725878,沸点视频,f,北京 朝阳区,True,一点资讯旗下“沸点视频”官方微博,16262,6168725,1355
7241457848,沸点正能量,f,北京,True,一点资讯旗下“沸点正能量”官方微博,1484,948028,73
2011445377,生活日报,m,山东 济南,True,生活日报官方微博,124923,6365668,1577
1774114510,最南充,f,四川 南充,True,南充广播电视报官方微博,40197,309608,505
1644855075,华商网,f,陕西 西安,True,华商网官方微博,113211,3540566,647
2118205862,宁夏新闻网,m,宁夏 银川,True,宁夏新闻网官方微博,102119,704878,2211
1910380137,江宁发布,m,江苏 南京,True,南京市江宁区委宣传部官方微博,74371,347371,710
6250824982,时间视频,m,北京,True,北京时间旗下泛资讯短视频平台,42309,8878953,568
6699995460,老王最爱的爸爸,m,陕西,False,,1044,30,109
6329600585,用户6329600585,f,其他,False,,1029,6,37
3775049941,寡人不疯癫,f,陕西 西安,False,,381,132,496
6168007956,搜狐千里眼,m,北京,True,搜狐视频新闻频道官方账号,9433,868745,5237
5876448064,青蕉视频,f,四川,True,封面新闻旗下拍客短视频官方账号,21378,4509304,159
1796087453,荔枝新闻,m,江苏,True,江苏省广播电视总台荔枝新闻客户端官方微博,94001,2443033,1070
3971293822,文摘周报,m,四川 成都,True,文摘周报 官方微博,1856,18308,345
7317902258,清风行山峦泉水注心田,m,山东 济南,False,,1928,546,1051
5888750010,六盘水日报,m,贵州,True,六盘水日报官方微博,26192,121616,245
6539873857,星星_小白鞋,m,其他,False,,444,33,51
7503289359,数字部落D-Club,m,北京,False,,113,20088,6
6796874260,老熊阿姨,f,其他,False,,12,1,251
3512765190,美丽龙潭,m,江苏 南京,True,南京市栖霞区人民政府龙潭街道办事处官方微博,14056,1135,89
6541769771,多彩贵州融媒体,m,贵州,True,贵州省多彩贵州融媒体有限公司官方微博,8730,44113,251
6336189429,策九CECHIO官方微博,m,四川,True,四川盛世共享酒业有限公司,1116,257,439
5951561977,陕西1频道,f,陕西 西安,True,陕西广播电视台陕西1频道官方微博,28341,16370,289
6368389273,上林普法,m,广西,True,上林县司法局,2427,1187,51
1280795897,今日聊城头条,m,山东,True,本地资讯博主（聊城）,33812,501874,385
6772899192,辣椒炒肉冰皮蛋糕,m,其他,False,,7355,50,464
5288553158,张胜军,m,甘肃,True,超话粉丝大咖（牛博超话） 视频博主,95264,600712,19662
3575487354,杂役另议,m,宁夏 银川,False,,81,128,157
2450173257,寰宇密码,m,吉林 延边朝鲜族自治州,False,,544,317,2377
6615580864,_ZoraR_,f,广东,False,,6800,221,1149
3163899853,大理段氏第111111代世子,m,其他,False,,1279,182,1380
7458529643,七七八八的什么都行,f,湖北,False,,698,99,193
5082050770,Gaooooooo_m,f,其他,False,,6200,91,414
2438262445,芒果只有一个酒窝,f,山西,False,,335,498,301
3279530867,辰红胜米,m,福建,False,,73,41,137
6016198408,涂山厌厌,f,广东,True,微博剪辑视频博主,346,2763,289
2506695372,哈哈哈尼丫,f,其他,False,,440,190,46
5760109888,金铂医生,m,北京,True,北京积水潭医院神经外科副主任医师  BTV《我是大医生》专家主持,1406,783578,129
1704544512,半岛网,m,山东 青岛,True,半岛网官方微博,39373,5719990,1008
7012131023,铿锵玫瑰HHYY,f,甘肃,False,,12590,21276,1834
6122599789,木子霡霂祝朱一龙0416生日快乐,f,山东,True,超话粉丝大咖（朱一龙超话）,23939,223,324
6606385492,阿卡李wow,f,河北 唐山,False,,24,10,25
6017339791,慌成一只猫,m,吉林 吉林,False,,256,25,220
1717456927,肖妈妈的暖宝宝,f,北京,True,影视制片人,43573,91502,641
6637529310,博爱定西,m,甘肃,False,,64049,25349,8746
6537842349,路明非不想远离的萌妹,f,湖南,False,,2928,42,257
5679334504,暖瞳凝,m,四川,True,娱乐博主 超话主持人（艺考超话） 微博原创视频博主 头条文章作者 教育答主,14577,399853,174
5110590449,你die在此,f,其他,True,超话主持人（一起泡茶吧超话）,6995,307,490
6111200448,校长每天都在努力学习,f,其他,False,,201,41,170
6319603697,二十一度的醋坛子翻了,f,山东,True,超话粉丝大咖（王俊凯超话）,8728,262,480
5684447385,生活怎么这么难啊啊啊,f,其他,False,,15245,142,531
5540432922,Houkle莲花池,f,广东,False,,295,83,76
1135981450,高山流水0218,m,天津 河西区,False,,17019,6107,144
5512334041,Better_Angel,f,海外 澳大利亚,False,,278,121,337
1761852577,miaoeeer,f,海外,False,,1044,522,1213
6737130775,ShiryHadmes咸金鱼,f,上海,False,,55544,868,998
5679223531,六安反邪教,m,安徽,True,安徽省六安市防范和处理邪教问题领导小组办公室官方微博,57429,4137,218
5376087003,有爱的豹豹,f,北京 朝阳区,False,,82,1511,24
2008235797,乐享职场,f,广东 广州,True,微博职场管理帐号 知名职场博主,59016,2060952,2059
5441803158,中国业主-2,m,浙江 杭州,False,,60004,634,1950
3134925031,黄山反邪教,m,安徽 黄山,True,安徽省黄山市人民政府防范和处理邪教问题办公室官方微博,66114,29466,166
1921359973,旅人说,f,广东,True,知名旅游博主,55316,2031492,1896
1998614234,健康养生诀窍,f,广东 广州,True,健康养生博主,70906,1362986,1852
2004957864,汽车眼睛,f,广东 广州,True,资深汽车达人 知名汽车博主,88154,2487226,1921
1986165552,汽车频道,m,广东 广州,True,资深汽车达人 知名汽车博主,23114,2642150,1682
2182575651,老李飞刀的叨叨刀,m,辽宁,True,健康博主,11202,13447,1418
3202540374,只如初见-93,f,黑龙江 鹤岗,False,,3521,633,243
1905912064,贵阳晚报,m,贵州 贵阳,True,贵阳晚报官方微博,64594,1746564,247
7474580207,猫博士的私生饭,f,福建 莆田,False,,899,138,196
2143396371,大新abc,f,浙江 温州,False,,6821,1111,299
1449036317,qiaopan律师,m,北京 海淀区,False,,953,261,30
3912817023,每日甜腻,m,海外 其他,True,知名情感博主,2485,1113540,87
1717941875,清添望京,m,新疆 石河子,False,,114109,3541,2338
7364805333,肖战_最美,m,其他,True,情感博主 微博原创视频博主,14538,1215,107
2660937495,我不tou井盖,m,河南,True,体育博主,17693,101549,869
5405583475,青川82233,m,其他,False,,8688,1449,781
7218060599,荷紫苏苏,m,其他,False,,1498,7,179
6965785438,嬴稷我的白月光,f,湖北,True,超话粉丝大咖（朱一龙超话）,7747,1716,196
5091956958,拱墅检察,f,浙江 杭州,True,浙江省杭州市拱墅区人民检察院官方微博,45281,11431,398
2312075675,嘟看视频,m,河南,True,河南交通广播嘟看视频微博,9922,1894108,319
6511133312,娱乐小萌主yy,f,吉林,True,知名娱乐博主 视频博主,18512,791443,12406
1390572973,Vera葳蕤,f,上海,False,,40630,877,937
3193404410,过儿-超爱kkw,m,海外 日本,False,,16814,217,546
1928420427,世界健康,f,其他,True,健康养生博主,78706,2043781,1970
1870547040,没有麻小的猫,m,上海 黄浦区,False,,17117,122,172
1924063755,成功职场,f,广东 广州,True,微博教育帐号 职场博主,84477,2027036,1921
5382251570,巽饕,f,其他,False,,3756,378,139
7503187025,海浪还是那么白,f,贵州,False,,2566,7,464
3699556554,NochnoyZvyozdopad,f,上海 静安区,False,,4957,97,302
2876416011,真性情2876416011,m,内蒙古,False,,6611,242,888
5698294577,仙山何处短松冈,m,江西 上饶,False,,73,7,143
1600648517,我想发什么用不着你管i,m,天津 和平区,False,,67704,1411,381
2588125620,宁波检察,m,浙江 宁波,True,浙江省宁波市人民检察院官方微博,32887,66747,701
1391713591,我是大林,m,江苏 南京,True,江苏电视台《零距离》节目主持人、评论员,4616,199094,705
1156483022,牛B的天天天蓝14723568456756982,m,浙江 宁波,False,,470,16,135
2476528441,且看蛟龙剑光,m,山西 吕梁,False,,17121,709,678
2881716322,又疯又贱的王大力,m,上海 虹口区,False,,8732,331,1743
1791406610,唯美心情经典语录,f,广东 广州,True,情感博主,106272,1197627,1941
1214199295,黄胜友,m,北京,True,知名军事博主 中国民俗摄影协会会士 微博原创视频博主,126974,2440651,2866
6662138204,大磨坊小磨,f,北京,True,军事博主,11327,878747,466
1578088985,忧伤珲舞,m,辽宁 鞍山,False,,21255,2732,1374
7035209982,木岑者,f,其他,False,,1646,20,134
1415676655,HERMES的小窝,m,天津 和平区,True,财经博主,99405,163683,11329
3231692260,湖南民生网,m,湖南 长沙,True,全国人社第一全媒体平台,8618,37203,178
1993342070,1039温州交通广播,f,浙江 温州,True,1039温州交通广播,57495,572800,495
5660507412,皮草丘,f,四川 成都,True,娱乐博主 超话粉丝大咖（李易峰超话）,17563,12406,170
2478145754,视青岛,f,山东 青岛,True,本地博主 （青岛）,9750,69813,261
7522798554,黑猫的男友外套,f,其他,False,,940,3,138
7521895201,暖歌健康日剂,f,江苏,False,,37,6,108
3900384085,新干发布,m,江西,True,新干县融媒体中心官方微博,16555,123609,1700
3116987960,山泉视界,f,四川,True,成都市龙泉驿区山泉镇人民政府,11156,14296,221
1887790981,广州日报,m,广东 广州,True,《广州日报》官方微博,139303,16947991,3776
2292896411,中工网,m,北京,True,中工网法人微博,125967,943401,183
1778758223,新浪看点,f,北京,True,新浪看点平台官方微博,41110,5475679,1636
2028810631,新浪新闻,m,北京,True,新浪新闻,80105,59100860,1936
2359162503,菏泽巨野县法院,m,山东 菏泽,True,山东省巨野县人民法院官方微博,183170,216605,2257
2618630987,西安网,m,陕西,True,西安网（白鸽网）www.xiancity.cn 官方微博,109347,163987,1174
2183542485,西安电视台官方微博,m,陕西 西安,True,西安广播电视台,112418,520947,2088
1656831930,环球资讯,m,北京,True,环球资讯官方微博,135538,48740751,926
2685336121,南宁晚报,m,广西,True,《南宁晚报》官方微博,93748,552378,907
5520389300,浮一大白可行,f,湖北 恩施土家族苗族自治州,False,,2174,63,430
7459836683,lucky的小欣欣,f,北京,False,,203,11,156
5720206911,dbnfpuzzle,f,其他,False,,9936,238,1562
3170247223,安徽广播电视台,m,安徽 合肥,True,安徽广播电视台法人微博,52270,1150353,442
2104669543,安徽之声,m,安徽 合肥,True,安徽广播电视台新闻综合广播,36662,117823,516
6029391312,天涯浪子金剑寒梅,m,四川,True,超话主持人（国际资讯超话）,44283,3263,945
7458054413,贵州晟黔网,m,其他,False,,599,819,31
1739548932,做一颗最会发光的小星星,m,江苏 无锡,False,,4307,394,675
6574731744,腾格图Akihi,f,湖南,False,,2211,233,803
2658565921,兔兔最爱小兔牙,f,海外,True,娱乐博主 忘羡超话粉丝大咖,2356,497,293
5634668422,偷偷难哄,f,陕西,False,,2621,85,47
7439660120,莉丽ll穆秋,f,其他,False,,710,5,119
6394829728,枫染层林醉离人,f,江西 南昌,False,,4938,67,241
1769808291,鹿鸣之喜,m,其他,False,,4491,156,854
1753275253,蔚蓝样晴空的心情,m,北京 海淀区,True,收藏博主,62145,8568,2575
2140247562,yc1937,m,江苏,False,,81894,776,2733
1044932114,愁小多丶,f,浙江,True,知名电视剧博主,65873,1069237,1908
1737938345,小虎romy,f,北京 西城区,False,,12821,502,304
1665450974,FM89杭州之声,m,浙江,True,FM89杭州之声官方微博,63453,1929575,575
2208231720,汽车展馆,m,海外 英国,True,资深汽车达人 微博汽车视频帐号 知名汽车博主,61931,3369412,1901
7278377989,Kn信数,f,山东,False,,4271,177,142
1820745800,虾剪辑,m,广东,True,电视剧博主 微博原创视频博主,16013,246231,251
7373606627,_矬小矬_,f,上海 黄浦区,False,,2896,11,190
7517583945,崔师兄看社会,m,湖北 襄阳,False,,249,3,11
1768419630,DiamondFreak-Hide,m,广东 广州,False,,2159,1119,499
3828944023,Bubblerly,f,辽宁,False,,3251,155,343
7221168915,大夫说官微,m,北京,True,《健康时报》大夫说官方微博,1619,5205,395
2096419430,蜗得天,m,浙江 杭州,True,互联网科技博主,53420,1531214,1573
3361952722,遂川政法,m,江西,True,中共遂川县委政法委员会官方微博,59313,17486,2418
5576952912,穗宝抱糖糕,f,其他,False,,7833,164,1916
6329758025,娱眸,f,山西,True,财经博主,7985,25198,203
5375603707,韩城检察,m,陕西 渭南,True,陕西省韩城市人民检察院官方微博,48658,25845,1753
6572321660,云水禅心-199003,f,新疆,False,,12,1,234
5527318107,当尾声响起,m,其他,False,,4,20,2
5964125303,涅槃_syl,m,上海,True,财经博主,5268,6677,910
2156166350,妇产科医生王玉玲,f,上海,True,上海市第一妇婴保健院辅助生殖科副主任医师,19076,3286377,1679
6514396406,熙康,f,其他,True,东软熙康健康科技官方微博,919,532,151
