微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KguvOl9qe,https://weibo.cn/comment/KguvOl9qe?uid=1067968100&rl=0#cmtfrm,"转发理由:就是要自信一点才行嘛//@没有人比我更懂杭之冯玥:这就叫制度自信，该抓就抓，一点不用担心被骂。  
原始用户: 台湾傻事
转发内容: 5月1日-20日 台湾目前已经抓捕673个发布关于疫情消息的人～ 台湾傻事的微博视频  ",False,无,2021-05-21 14:54,OnePlus 7 Pro,0,0,0
Kgnr1uogs,https://weibo.cn/comment/Kgnr1uogs?uid=1067968100&rl=0#cmtfrm,北京新增野生动物品种有豹猫听着都觉得高兴可是也隐隐害怕，替小动物们更替喜欢户外浪的人们#一个想法#  ,True,无,2021-05-20 20:53,OnePlus 7 Pro,1,0,7
KglkmlaBf,https://weibo.cn/comment/KglkmlaBf?uid=1067968100&rl=0#cmtfrm,忙到被焊在电脑前。。。讲真，听到印度同事说每日确诊数字从之前的414k降低到267k是个可喜的变化，说95%的感染员工可以在家隔离不用去医院，心里的感觉还是蛮别扭的。这个世界上，并没有什么环球同此凉热，更不存在所谓的感同身受。能做的无非就是同情、适当的语言，或者保持沉默。中国人不善言辞的居多，其实不如说句take care 然后闭嘴。总让周围的人感觉如沐春风太难，至少别让人绕着走。#一个想法#                  原图                             ,True,无,2021-05-20 15:31,OnePlus 7 Pro,4,0,2
KgkSxuxIO,https://weibo.cn/comment/KgkSxuxIO?uid=1067968100&rl=0#cmtfrm,"转发理由:前几天还在说其实这两年戴口罩对我这样鼻敏感人群解决大问题，进地铁打喷嚏不再觉得那么尴尬。当然有相当多的时候会看到专门摘了口罩打喷嚏的人，那一瞬间真的觉得无比惊讶。通常那些人都和这位女士有点像  
原始用户: 北京人不知道的北京事儿
转发内容: 网友投稿：北京地铁一号线东单站遇到的，不戴口罩，劝她还不听。。。 北京人不知道的北京事儿的微博视频  ",False,无,2021-05-20 14:22,OnePlus 7 Pro,0,3,3
Kg5LDol96,https://weibo.cn/comment/Kg5LDol96?uid=1067968100&rl=0#cmtfrm,破例说一句，年轻人遇到肯指点一二的前辈，别急着不耐烦，先听听，多半可能有用。肯对后辈指点的，都是大善人，毕竟成年人只对自己负责就够了。暴脾气如我，通常都是直接拉黑连预警都不给。#人生值得#  ,True,无,2021-05-18 23:54,OnePlus 7 Pro,33,6,10
Kg4V0hhnc,https://weibo.cn/comment/Kg4V0hhnc?uid=1067968100&rl=0#cmtfrm,迂腐如我，仍然惊呆了。。。据称，现如今，居然还有高等学府需要教学生对长辈如何称呼，接递物品要双手……尼玛这都什么孩子，打出去拉倒#一个想法#  ,True,无,2021-05-18 21:45,OnePlus 7 Pro,6,0,6
Kg3DkwHZJ,https://weibo.cn/comment/Kg3DkwHZJ?uid=1067968100&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 王天小天王
转发内容: “你想加入喜剧/脱口秀行业吗？”这个姐姐的视频在推特上火了喜剧演员Sara Schaefer做了条恶搞配音招募广告，40s之后画风突变，精准总结了现在美国的喜剧/脱口秀行业的内卷、霸凌、小团伙，如果不做舔狗、和Joe Rogan捧红的白人喜剧男团日夜鬼混抽烟喝酒烫头，就没机会出头如果你被霸凌被性侵，或者作为亚裔少数裔演员，别人种族歧视你，你也不该站出来，因为这是坏了业内规矩。比如Joe Rogan的跟屁虫Tony Hinchcliffe叫了中国演员鹏chink，鹏站了出来曝光，不仅Kill Tony Show继续，反而鹏被很多人威胁了事业。配合最近那条女性单口/脱口秀演员的业内挣扎纪录片Hysterical（强烈推荐），简直是太完美了了。说实话，结合这么多男女、种族的不公现象，我最近也对美国的喜剧行业少了很多尊重。 王天小天王的微博视频                     ",False,无,2021-05-18 18:28,OnePlus 7 Pro,0,2,0
KfVO6xiaP,https://weibo.cn/comment/KfVO6xiaP?uid=1067968100&rl=0#cmtfrm,"转发理由:不叫爹叫爷爷也行//@之翼__:声情并茂地叫声爹总是要dei//@角楼立秋:人嘛，可以是摔死的，也可以是贱死的。当然啦，以新华社通稿为准。//@养财人 :打疫苗前，先签字：我是中国人，不签不给。。。#养财人# 。。。 评论配图 //@霜叶 :你知道🐸🐸怎么称呼新冠肺炎吗？  
原始用户: 国台办发布
转发内容: 【国台办：我们愿意尽最大努力帮助广大台湾同胞尽快战胜疫情】　　有媒体提问，近日，新党等台湾社会团体呼吁民进党当局尽快开放大陆新冠病毒疫苗进口，表示愿意扮演桥梁角色，协助引进大陆疫苗，以应对近期岛内新冠病毒疫情蔓延态势。请问对此有何评论？　　国台办发言人朱凤莲今日应询表示，近期岛内新冠肺炎疫情日趋严峻，广大台胞面临的防疫压力不断加大。我们对此深感担忧，希望广大台胞能够尽快有效控制疫情，确保生命健康安全，恢复正常生活。病毒无情人有情，海峡两岸同胞都是中华儿女，台湾同胞是我们的骨肉天亲，大陆各界始终心系广大台湾同胞的生命健康安全，我们愿意尽最大努力帮助广大台湾同胞尽快战胜疫情。防疫为重，生命至上。广大台湾同胞急切期盼使用大陆疫苗，当务之急是去除岛内人为的政治障碍，使广大台胞有疫苗可用，让广大台胞的生命健康、利益福祉得到必要保障。              原图                     ",False,无,2021-05-17 22:33,OnePlus 7 Pro,4,3,0
KfSYt0I0n,https://weibo.cn/comment/KfSYt0I0n?uid=1067968100&rl=0#cmtfrm,抱怨春天长的人怎么想的你看，今天就夏天了吧！热🥵……#大北京 小生活#  原图 ,True,无,2021-05-17 15:20,OnePlus 7 Pro,8,0,2
KfMh0D5kE,https://weibo.cn/comment/KfMh0D5kE?uid=1067968100&rl=0#cmtfrm,是初夏的样子呢！  [组图共9张] 原图 ,True,无,2021-05-16 22:17,OnePlus 7 Pro,7,1,3
KfI8c3ZkU,https://weibo.cn/comment/KfI8c3ZkU?uid=1067968100&rl=0#cmtfrm,见到票圈几个top 2 之类的博士这两天都是带小娃阳台山，还是满感慨的。父母对孩子，能给的除了遗传基因，正面影响大概就是后天的充足营养、运动习惯的养成、读书习惯的养成，从而培养正向思维的能力。不妨问问自己，得过省/市级三好么？考过哪级状元呢？有什么未完成的遗憾呢？是不是想把自己没做成功的梦想转嫁给孩子？我也就说说，作为一条咸鱼，我今天的职责依旧是无所事事过一天~                                 ,True,无,2021-05-16 11:44,OnePlus 7 Pro,7,1,1
KfHRH6zuu,https://weibo.cn/comment/KfHRH6zuu?uid=1067968100&rl=0#cmtfrm,"转发理由:孩子身上的问题多半和家长有关。但换个角度，成年以后孩子要有自省，摆脱这个阴影做自己才行  
原始用户: 角楼立秋
转发内容: 刚才看的很多人转发的帖子。引以为戒。各位家长也可以对号入座。  原图 ",False,无,2021-05-16 11:03,OnePlus 7 Pro,4,17,9
KfHvix7n9,https://weibo.cn/comment/KfHvix7n9?uid=1067968100&rl=0#cmtfrm,本来一直没关注新一轮疫情，刚才睡醒没事点进去个推送，顺便摸到一个视频六安卫健委主任的连线采访。被问到“大连说病例没接触入境人员，怎么解释”，这位主任面不改色心不跳，沉吟片刻“可能当时没有追问下去，都比较忙”我！去！！“都比较忙”，这是一个能拿来当借口的理由？不要说你一个吃皇粮的科级干部，我一个企业混子都不敢这么回答质疑这事儿我信辽宁的（省略原因）P.S.  火星姐姐比较起来简直是仙女下凡！#一个想法#                                 ,True,无,2021-05-16 10:08,OnePlus 7 Pro,7,0,10
KfHfF2Mx2,https://weibo.cn/comment/KfHfF2Mx2?uid=1067968100&rl=0#cmtfrm,转发微博已被删除,False,无,2021-05-16 09:30,OnePlus 7 Pro,2,3,1
KfDBL5wF9,https://weibo.cn/comment/KfDBL5wF9?uid=1067968100&rl=0#cmtfrm,大晚上不要干活！刚刚躺沙发上忽然想勤快一下就给鱼缸换水，一不留神手一滑，一声巨响……现在我很担心楼下上来敲门让我扔第二只鞋……一直孵沙发好不好非得干活……#人生不值得#  ,True,无,2021-05-16 00:13,OnePlus 7 Pro,5,0,15
KfCfKmFTI,https://weibo.cn/comment/KfCfKmFTI?uid=1067968100&rl=0#cmtfrm,又降温了，好在春已深，沙尘没随着。一觉睡到10点才起，吃了早饭又回笼；起来吃午饭、睡午觉；起来晚饭，又倒下眯一小会儿……呆会儿再睡今天第四觉。荒废时间真是人生最幸福的事啊~#人生值得#  原图 ,True,无,2021-05-15 20:46,OnePlus 7 Pro,6,0,8
KfBFCBdje,https://weibo.cn/comment/KfBFCBdje?uid=1067968100&rl=0#cmtfrm,"转发理由:可可爱爱//@共青团中央:迩好㊋煋锝朋茇們，請問這鲤軻以種寀鎷？  
原始用户: 天问一号祝融火星车
转发内容: 火星到站！地球的朋友们，大家好：我是祝融号火星车，今天，我搭乘着“着陆器”一同抵达了火星表面，着陆地点位于火星北半球乌托邦平原南部预选区。这一刻，让大家久等了！今天凌晨1时许，天问一号探测器在停泊轨道实施降轨，机动至火星进入轨道。4时许，着陆巡视器与环绕器分离，历经约3小时飞行后，进入火星大气，经过约9分钟的减速、悬停避障和缓冲，于今天上午7点18分成功软着陆于预选着陆区。两器分离约30分钟后，环绕器进行升轨，返回停泊轨道，为着陆巡视器提供中继通信。目前全世界已进行的21次火星着陆任务中只有9次成功，难度系数极高！安全着陆火星，除了要选择地形平坦的着陆区，还要选择合适的天气状况，避免被火星的巨大沙尘暴所干扰。在经过三个多月的绕火飞行后，我终于找到了最佳着陆点。地质学家说，我的软着陆区很可能是一个古海洋所在地，有很高的科学价值，很可能会取得意想不到的科学成果。但是，怎样尽可能降低火星沙尘暴的影响呢？当然是惹不起，躲得起呀！根据过去的火星气象数据来看，火星沙尘活动集中在下半年，北半球在春夏期间最为宁静，选择在五月中旬着陆，对我来说也最为稳妥！目前，我还在着陆巡视器内，带着地形相机和多光谱相机、次表层探测雷达、磁场探测仪等6台科学载荷，经过短暂调整后，出仓并开展巡视探测。期待全方位了解火星，并且回传珍贵的数据和照片给大家哦！爱你们的，祝融号！              原图                     ",False,无,2021-05-15 19:17,OnePlus 7 Pro,3,1,0
